lx,ly,lz,dlx_dt,dly_dt,dlz_dt
-0.48254165493499945,0.7368746665418603,-0.3725589374885871,0.045754873804848745,0.11985013750437853,0.17778636053639257
-0.4816294530264689,0.7392579719492113,-0.3690008207689767,0.04546446640154468,0.11848110898218692,0.17802420633767765
-0.4807231100895304,0.7416139392460978,-0.3654380130513984,0.04516898740155241,0.11711633211933775,0.17825547968006608
-0.4798227269111465,0.743942653797239,-0.36187064462580715,0.04486850128237342,0.11575583966229949,0.17848029640525312
-0.4789284029899557,0.7462442015979706,-0.35829884347026303,0.04456307239649043,0.11439966193090748,0.1786987718559153
-0.4780402365389171,0.7485186692259939,-0.3547227352612167,0.04425276495698842,0.11304782684666914,0.17891102084529478
-0.4771583244882383,0.7507661437936951,-0.35114244338439626,0.04393764302366651,0.11170035996133641,0.17911715762754768
-0.47628276248857593,0.752986712901038,-0.34755808894627876,0.0436177704896375,0.11035728448572255,0.1793172958688493
-0.4754136449144991,0.755180464589035,-0.3439697907861328,0.04329321106841082,0.10901862131874207,0.17951154861924898
-0.474551064868207,0.7573474872938011,-0.34037766548861625,0.04296402828145557,0.10768438907665145,0.17970002828526707
-0.4736951141834897,0.7594878698011951,-0.33678182739691465,0.042630285446239424,0.10635460412247053,0.17988284660322623
-0.47284588342992423,0.7616017012020503,-0.3331823886264059,0.0422920456647389,0.10502928059556349,0.18006011461330831
-0.4720034619172952,0.7636890708479981,-0.3295794590788365,0.04194937181241706,0.10370843044136024,0.18023194263432882
-0.4711679377002314,0.7657500683078878,-0.32597314645699516,0.04160232652766353,0.10239206344119861,0.18039844023921942
-0.4703393975830492,0.7677847833248042,-0.32236355627986985,0.0412509722016922,0.10108018724226892,0.18055971623121017
-0.4695179271247933,0.7697933057736843,-0.31875079189827427,0.04089537096889205,0.09977280738764274,0.1807158786207012
-0.46870361064446575,0.7717757256195363,-0.31513495451093004,0.04053558469762543,0.09846992734636827,0.18086703460281459
-0.1547889634818958,-0.8683013069713371,0.3158628731257206,0.045710690926464126,-0.03259472448902924,-0.06720172964803435
-0.15387635031211155,-0.8689498994820374,0.3145223021153872,0.04555068713467078,-0.03226502929418607,-0.06685541956818605
-0.15296693352339014,-0.8695919281738781,0.3131886543706261,0.04539105430605582,-0.03193833871559438,-0.06650940533472513
-0.1520607056078635,-0.8702274529061522,0.3118619238408555,0.04523180127374002,-0.03161462946097751,-0.06616370026412166
-0.15115765888263413,-0.8708565330729706,0.31054210421208867,0.045072936707887465,-0.031293878304790884,-0.06581831738097874
-0.15025778549301377,-0.87147922760462,0.3092291889127365,0.0449144691177458,-0.03097606209055239,-0.06547326942151617
-0.14936107741572147,-0.8720955949689673,0.3079231711193403,0.04475640685367538,-0.03066115773310016,-0.0651285688370348
-0.14846752646204114,-0.872705693172907,0.306624043762236,0.044598758109167,-0.030349142220778558,-0.06478422779736126
-0.1475771242809388,-0.8733095797638539,0.3053317995311491,0.04444153092284818,-0.030039992617554058,-0.06444025819427235
-0.14668986236213996,-0.873907311831275,0.3040464308807216,0.0442847331804775,-0.029733686065061965,-0.06409667164489873
-0.1458057320391671,-0.8744989460082635,0.30276793003597124,0.044128372616926745,-0.029430199784585408,-0.06375347949510747
-0.14492472449233773,-0.8750845384731507,0.3014962889976831,0.04397245681815086,-0.02912951107896764,-0.06341069282286294
-0.1440468307517231,-0.8756641449511556,0.300231499547734,0.04381699322314496,-0.028831597334458975,-0.06306832244156571
-0.1431720417000679,-0.8762378207160716,0.29897355325435077,0.043661989125888784,-0.028536436022499584,-0.062726378903369
-0.14230034807567132,-0.8768056205919867,0.2977224414773023,0.04350745167727793,-0.0282440047014392,-0.06238487250247236
-0.1414317404752295,-0.8773675989550392,0.29647815537302563,0.04335338788704175,-0.027954281018195016,-0.062043813278392174
-0.1405662093566397,-0.8779238097352047,0.29524068589968727,0.043199804625648056,-0.02766724270984889,-0.06170321101920875
-0.13970374504176672,-0.8784743064181147,0.29401002382217956,0.04304670862619375,-0.027382867605185025,-0.061363075264789575
-0.1388443377191715,-0.8790191420469063,0.29278615971705296,0.04289410648628207,-0.027101133626169192,-0.06102341530998853
-0.1379879774468023,-0.8795583692240992,0.29156908397738457,0.04274200466988548,-0.026822018789370766,-0.06068424020782061
-0.1371346541546488,-0.8800920401135021,0.29035878681758326,0.04259040950919471,-0.026545501207328452,-0.0603455587726122
-0.13628435764735936,-0.880620206442145,0.28915525827813215,0.04243932720645342,-0.02627155908986102,-0.06000737958312636
-0.1354370776068218,-0.8811429195022378,0.287958488230269,0.04228876383577834,-0.026000170745324014,-0.05966971098566306
-0.13459280359470782,-0.8816602301531529,0.2867684663806044,0.042138725344965045,-0.025731314581813505,-0.0593325610971341
-0.13375152505498145,-0.8821721888234315,0.28558518227567925,0.04198921755727911,-0.02546496910831797,-0.05899593780811251
-0.13291323131637192,-0.882678845512813,0.28440862530646116,0.04184024617323222,-0.025201112935819343,-0.05865984878585631
-0.13207791159481105,-0.8831802497942848,0.2832387847127807,0.04169181677234389,-0.024939724778344247,-0.05832430147730634
-0.13124555499583565,-0.8836764508161541,0.282075649587708,0.041543934814887815,-0.024680783453966394,-0.0579893031120582
-0.13041615051695502,-0.8841674973041377,0.2809192088818701,0.04139660564362356,-0.024424267885761262,-0.05765486070530792
-0.12958968704998416,-0.8846534375634717,0.2797694514077099,0.04124983448551288,-0.02417015710271392,-0.0573209810607715
-0.1287661533833426,-0.8851343194810383,0.27862636584368666,0.04110362645342108,-0.02391843024058099,-0.05698767077357798
-0.12794553820431945,-0.885610190527509,0.2774899407384188,0.04095798654780304,-0.0236690665427078,-0.05665493623313601
-0.12712783010130488,-0.886081097759505,0.27636016451477036,0.04081291965837418,-0.023422045360801592,-0.05632278362597404
