q1x,q1y,q1z,q2x,q2y,q2z,p1x,p1y,p1z,p2x,p2y,p2z,dq1x_dt,dq1y_dt,dq1z_dt,dq2x_dt,dq2y_dt,dq2z_dt,dp1x_dt,dp1y_dt,dp1z_dt,dp2x_dt,dp2y_dt,dp2z_dt
-0.9034417957012624,0.08774156285918921,0.6620410628870056,-0.3492280666985413,1.8745492549981175,1.9998239524621506,-0.48329103582993654,0.06330769426217529,-0.35325621839337507,0.48329103582993654,-0.06330769426217529,0.35325621839337507,-0.48329103582993654,0.06330769426217529,-0.35325621839337507,0.48329103582993654,-0.06330769426217529,0.35325621839337507,0.04555705457963596,0.14687780416512713,0.10996740955108808,-0.04555705457963596,-0.14687780416512713,-0.10996740955108808
-0.9082701503541037,0.08838932758222748,0.6585194974440269,-0.34439971204569986,1.8739014902750792,2.0033455179051294,-0.4828354652841402,0.06477647230382656,-0.3521565442978642,0.4828354652841402,-0.06477647230382656,0.3521565442978642,-0.4828354652841402,0.06477647230382656,-0.3521565442978642,0.4828354652841402,-0.06477647230382656,0.3521565442978642,0.04602335598820381,0.14573429692715295,0.10976529797795276,-0.04602335598820381,-0.14573429692715295,-0.10976529797795276
-0.9130939026713464,0.08905166573495846,0.655008908530846,-0.3395759597284573,1.8732391521223482,2.00685610681831,-0.4823752317242581,0.06623381527309809,-0.35105889131808465,0.4823752317242581,-0.06623381527309809,0.35105889131808465,-0.4823752317242581,0.06623381527309809,-0.35105889131808465,0.4823752317242581,-0.06623381527309809,0.35105889131808465,0.04648009488086657,0.1445974004352969,0.10955888444991854,-0.04648009488086657,-0.1445974004352969,-0.10955888444991854
-0.9179130069791008,0.08972846362773297,0.6515092755061102,-0.33475685542070277,1.8725623542295737,2.010355739843046,-0.4819104307754494,0.06767978927745105,-0.3499633024735855,0.4819104307754494,-0.06767978927745105,0.3499633024735855,-0.4819104307754494,0.06767978927745105,-0.3499633024735855,0.4819104307754494,-0.06767978927745105,0.3499633024735855,0.046927395134100526,0.1434671489259942,0.10934828482578238,-0.046927395134100526,-0.1434671489259942,-0.10934828482578238
-0.922727418547342,0.09041960823540009,0.6480205773098568,-0.3299424438524617,1.8718712096219066,2.0138444380392992,-0.48144115682410843,0.06911446076671099,-0.34886981962532765,0.48144115682410843,-0.06911446076671099,0.34886981962532765,-0.48144115682410843,0.06911446076671099,-0.34886981962532765,0.48144115682410843,-0.06911446076671099,0.34886981962532765,0.047365379940452396,0.1423435740567329,0.10913361312587991,-0.047365379940452396,-0.1423435740567329,-0.10913361312587991
-0.927537093577589,0.09112498720047287,0.6445427924749162,-0.32513276882221465,1.8711658306568337,2.01732222287424,-0.4809675030247039,0.07053789650727832,-0.34777848349406887,0.4809675030247039,-0.07053789650727832,0.34777848349406887,-0.4809675030247039,0.07053789650727832,-0.34777848349406887,0.4809675030247039,-0.07053789650727832,0.34777848349406887,0.047794171779350046,0.14122670497254503,0.10891498154218429,-0.047794171779350046,-0.14122670497254503,-0.10891498154218429
-0.932341989190658,0.0918444888360429,0.6410758991381297,-0.3203278732091455,1.8704463290212636,2.0207891162110263,-0.48048956130691045,0.07195016355700377,-0.346689333678647,0.48048956130691045,-0.07195016355700377,0.346689333678647,-0.48048956130691045,0.07195016355700377,-0.346689333678647,0.48048956130691045,-0.07195016355700377,0.346689333678647,0.04821389238939896,0.1401165683715498,0.10869250044911308,-0.04821389238939896,-0.1401165683715498,-0.10869250044911308
-0.9371420634144882,0.09257800212845009,0.6376198750513882,-0.31552779898531536,1.8697128157288565,2.0242451402977677,-0.48000742238301647,0.07335132924071927,-0.34560240867415587,0.48000742238301647,-0.07335132924071927,0.34560240867415587,-0.48000742238301647,0.07335132924071927,-0.34560240867415587,0.48000742238301647,-0.07335132924071927,0.34560240867415587,0.048624662742122654,0.13901318856953399,0.10846627841500238,-0.048624662742122654,-0.13901318856953399,-0.10846627841500238
-0.9419372751720442,0.09332541673971424,0.6341746975924881,-0.3107325872277594,1.8689654011175925,2.027690317756668,-0.4795211757555952,0.07474146112641461,-0.34451774589000583,0.4795211757555952,-0.07474146112641461,0.34451774589000583,-0.4795211757555952,0.07474146112641461,-0.34451774589000583,0.4795211757555952,-0.07474146112641461,0.34451774589000583,0.04902660301710799,0.1379165875635609,0.1082364222142132,-0.04902660301710799,-0.1379165875635609,-0.1082364222142132
-0.9467275842692984,0.09408662300973475,0.6307403437758095,-0.3059422781305052,1.868204194847572,2.0311246715733464,-0.4790309097254241,0.07612062700205022,-0.3434353816678637,0.4790309097254241,-0.07612062700205022,0.3434353816678637,-0.4790309097254241,0.07612062700205022,-0.3434353816678637,0.4790309097254241,-0.07612062700205022,0.3434353816678637,0.049419832578515656,0.1368267850945977,0.10800303683983256,-0.049419832578515656,-0.1368267850945977,-0.10800303683983256
